name,node_type,ipv6,principal,subnet,physical_system
mercury.ph1-dll24.1060,external,2610:190:6000:1:6801:26ff:fec8:3db,qccxj-nhnre-k2hq2-zxdqw-3kjpf-rbnn6-6ngt6-meoqb-c5ypx-jltjs-mqe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,ph1-dll24.ph1.dfinity.network
mercury.ph1-dll25.1061,external,2610:190:6000:1:6801:1aff:fedb:9752,ulsfy-bqajl-ktzwn-pgr2u-s4uyu-jipgr-etcjd-smsyr-ulind-u3nr5-hqe,unassigned,ph1-dll25.ph1.dfinity.network
mercury.ph1-dll26.1062,external,2610:190:6000:1:6801:5cff:fe64:7204,,,ph1-dll26.ph1.dfinity.network
mercury.ph1-dll27.1063,external,2610:190:6000:1:6801:84ff:fe9c:e0de,,,ph1-dll27.ph1.dfinity.network
mercury.ph1-dll28.1064,external,2610:190:6000:1:6801:5fff:fec7:acb9,,,ph1-dll28.ph1.dfinity.network
mercury.pl1-dll01.33,external,2600:3004:1200:1200:6801:6cff:fed9:ffe,stujq-f2c5m-vkdpk-hb4hy-u3w3w-jjyht-o3hsk-sh5z3-36n5q-5ocis-qae,unassigned,pl1-dll01.pl1.dfinity.network
mercury.pl1-dll02.503,external,2600:3004:1200:1200:6801:38ff:fe66:8c4a,ydikh-klz77-svwyg-h7wk6-jntqz-uyj5j-dzjjv-lskth-2wij4-bduzg-wqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,pl1-dll02.pl1.dfinity.network
mercury.pl1-dll03.504,external,2600:3004:1200:1200:6801:11ff:fe36:62cc,lakjn-msnhg-4bsuc-nj7tx-uwdhi-okurm-aacpt-5nex5-azdef-vllz6-2ae,unassigned,pl1-dll03.pl1.dfinity.network
mercury.pl1-dll04.505,external,2600:3004:1200:1200:6801:65ff:fe14:4741,qkhl7-fonek-gpter-opkuq-eoypr-tsvtj-xw4r5-oe7hn-cuaev-6ggik-qae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,pl1-dll04.pl1.dfinity.network
mercury.pl1-dll05.468,external,2600:3004:1200:1200:6801:65ff:feb7:9128,xgysg-f6alc-ft2ai-gseic-u3ohh-cvvkf-5pvjh-spcbk-gvkla-bwswo-jae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,pl1-dll05.pl1.dfinity.network
mercury.pl1-dll06.406,external,2600:3004:1200:1200:6801:8eff:fe01:55d3,v7xli-jnnol-am5py-5stvp-ucmul-5y4kn-yy4tu-34xee-mgfnu-y3hfg-xae,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe,pl1-dll06.pl1.dfinity.network
mercury.pl1-dll07.469,external,2600:3004:1200:1200:6801:30ff:fe80:dfa9,fcfcb-mfjxb-72qbc-ekzgu-3kd2y-lbbtn-eu5wu-wi47e-ns4k5-wwgyt-eae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,pl1-dll07.pl1.dfinity.network
mercury.pl1-dll08.470,external,2600:3004:1200:1200:6801:ff:feb8:dc18,v7s66-ti4cx-35ml2-q5lba-vxerb-akxdl-ncztm-l5375-3jygk-w2uvo-bae,unassigned,pl1-dll08.pl1.dfinity.network
mercury.pl1-dll09.75,external,2600:3004:1200:1200:6801:e1ff:fee4:83d0,,,pl1-dll09.pl1.dfinity.network
mercury.pl1-dll10.80,external,2600:3004:1200:1200:6801:e9ff:fed6:e217,5hpo7-g35qx-gomzb-ev6u4-uuhmm-mx3vz-dtx6z-ey7jc-bgzgw-hhv2i-sae,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,pl1-dll10.pl1.dfinity.network
mercury.pl1-dll11.407,external,2600:3004:1200:1200:6801:ddff:fe07:9ee8,7pfb3-xfk5a-rkqk7-pa2up-xnthp-vsdo7-iyouf-hsh3e-zijpc-kk3f5-uqe,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,pl1-dll11.pl1.dfinity.network
mercury.pl1-dll12.408,external,2600:3004:1200:1200:6801:baff:fe27:863b,jsaui-j3qrn-3i3m3-xdn2s-bad3f-5kwlu-36gej-i75ik-5fjrg-z3jge-bqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,pl1-dll12.pl1.dfinity.network
mercury.pl1-dll13.113,external,2600:3004:1200:1200:6801:56ff:fee4:a8ef,2zulq-xy5xs-lcuqd-hap3b-scpd2-oqa3p-oxdmj-jrwlk-vsrhj-uvcvl-kqe,unassigned,pl1-dll13.pl1.dfinity.network
mercury.pl1-dll14.38,external,2600:3004:1200:1200:6801:22ff:fe5c:55ab,,,pl1-dll14.pl1.dfinity.network
mercury.pl1-dll15.160,external,2600:3004:1200:1200:6801:8eff:fe7d:3756,ab6fw-gx5u6-hq7u2-cryei-hw6ht-mxdlj-xb23n-l2vyw-3pb3o-oihhr-eqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,pl1-dll15.pl1.dfinity.network
mercury.pl1-dll16.148,external,2600:3004:1200:1200:6801:6fff:fe47:9b97,3lzpz-gq6oh-ddpzd-py6i6-ltsq2-gcyvq-tkn3w-xsapg-ittia-4q5h7-yqe,unassigned,pl1-dll16.pl1.dfinity.network
mercury.pl1-dll17.175,external,2600:3004:1200:1200:6801:d4ff:fea1:58f2,q2gfr-yfiod-ohoo3-czlr4-ghfbs-bp7pr-zefjc-gbpyy-lfg4y-etedq-lqe,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,pl1-dll17.pl1.dfinity.network
mercury.pl1-dll18.50,external,2600:3004:1200:1200:6801:79ff:fe74:380e,637ii-3bf4g-arp6y-a64q2-memci-bszoe-vqykw-4smuy-pew4q-bkg4j-oae,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,pl1-dll18.pl1.dfinity.network
mercury.pl1-dll19.131,external,2600:3004:1200:1200:6801:8dff:fe06:5025,v5dl6-se7kt-adpcu-v32fm-m5n6q-2ghfa-6x2js-ifsyz-kmlie-nma2o-6qe,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,pl1-dll19.pl1.dfinity.network
mercury.pl1-dll20.262,external,2600:3004:1200:1200:6801:20ff:fe7d:a76f,w3x4r-ks2fs-llbjl-3cz6h-xhtyt-tk42r-gys2j-fwcq4-lsj3f-aknin-4qe,unassigned,pl1-dll20.pl1.dfinity.network
mercury.pl1-dll21.212,external,2600:3004:1200:1200:6801:d6ff:fe31:7036,,,pl1-dll21.pl1.dfinity.network
mercury.pl1-dll22.224,external,2600:3004:1200:1200:6801:e1ff:fe4c:eaf2,jf2xm-ah2jr-7lccj-kynpk-ajaoo-z2b7d-derw6-456u3-mfzml-xqvl4-3ae,unassigned,pl1-dll22.pl1.dfinity.network
mercury.pl1-dll23.263,external,2600:3004:1200:1200:6801:68ff:fe3f:327,duxj6-cso4c-tsuyw-oajla-ufqtp-t4zwc-ue2bp-zvu32-jodhq-rx6qn-pae,unassigned,pl1-dll23.pl1.dfinity.network
mercury.pl1-dll24.96,external,2600:3004:1200:1200:6801:e6ff:febc:e72d,d3ixl-33uds-x3g73-fsu3v-r6p34-m35ux-syruc-ikz7t-3ufuq-dklkh-iae,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe,pl1-dll24.pl1.dfinity.network
mercury.pl1-dll25.264,external,2600:3004:1200:1200:6801:c5ff:fe02:4ad4,,,pl1-dll25.pl1.dfinity.network
mercury.sg1-dll01.266,external,2401:3f00:1000:24:6801:22ff:fe9d:3610,yfwsf-35osa-r4nlh-7jxmi-m6n77-2pdl3-sltvr-niyxw-55igf-n6agh-jae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,sg1-dll01.sg1.dfinity.network
mercury.sg1-dll02.267,external,2401:3f00:1000:24:6801:25ff:fe74:33e6,ioeul-7syty-u44zq-pln5y-beqzg-l2p6m-gpweg-z3e54-afs7e-b476n-7qe,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,sg1-dll02.sg1.dfinity.network
mercury.sg1-dll03.268,external,2401:3f00:1000:24:6801:efff:fe11:4089,l4mrq-cmo2o-ydidi-v2zit-pemyc-itm4j-qw2u3-kwzso-yz5dv-geium-pqe,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,sg1-dll03.sg1.dfinity.network
mercury.sg1-dll04.269,external,2401:3f00:1000:24:6801:4aff:fef6:79d3,2rlga-bazal-jnidc-6xhgq-zv72q-omuxo-6wyec-s452s-ubi6o-mh67x-mae,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,sg1-dll04.sg1.dfinity.network
mercury.sg1-dll05.67,external,2401:3f00:1000:24:6801:68ff:fe31:ae1e,tnjj3-xy6c4-ftk6z-kuhrs-zijli-xlbfg-j5gqt-qa77l-ehjkq-yxlua-2ae,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,sg1-dll05.sg1.dfinity.network
mercury.sg1-dll06.270,external,2401:3f00:1000:24:6801:17ff:fee7:7853,jvqnq-6jnty-tr3ml-izvma-e5w6e-s3rfx-w4wir-mwcsf-x5yok-nc4uz-6ae,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe,sg1-dll06.sg1.dfinity.network
mercury.sg1-dll07.512,external,2401:3f00:1000:24:6801:68ff:fead:e309,gsrhr-kwp6h-y6ibc-yftud-fzi66-vg5df-subl3-wiren-uzza6-rb5fc-dae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,sg1-dll07.sg1.dfinity.network
mercury.sg1-dll08.513,external,2401:3f00:1000:24:6801:fdff:fe89:fc2d,pud2o-rtmqx-ym5vr-3isia-wojnu-xwqmn-qcsxu-ktsva-udz72-m3pkg-zae,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,sg1-dll08.sg1.dfinity.network
mercury.sg1-dll09.409,external,2401:3f00:1000:24:6801:daff:fe08:e418,q36yu-tbutb-rdwfe-oyda7-gregz-3speg-zemom-hhjpt-ow74s-p5tyw-tae,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,sg1-dll09.sg1.dfinity.network
mercury.sg1-dll10.410,external,2401:3f00:1000:24:6801:c8ff:fe40:8b23,3fgii-zd73c-ftxy2-ypsbx-hnqf2-nzhc6-veurh-bru27-mz6bg-j62qd-xqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,sg1-dll10.sg1.dfinity.network
mercury.sg1-dll11.213,external,2401:3f00:1000:24:6801:d8ff:fe5f:784d,mh6ne-3zycb-z4p45-lcfrf-lh6of-zelj3-7nuii-mzg7b-zi2ic-s67kx-6qe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,sg1-dll11.sg1.dfinity.network
mercury.sg1-dll12.411,external,2401:3f00:1000:24:6801:baff:fea4:514e,kjzcx-5a22v-gcxvx-ilfil-mp54w-hlcsh-r4k6n-t36ia-vzoy4-pvedu-cae,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,sg1-dll12.sg1.dfinity.network
mercury.sg1-dll13.412,external,2401:3f00:1000:24:6801:9bff:fe8a:5335,incp3-oydir-onuos-fifuz-6n4c4-4aawc-gxmxz-v4juj-xzupz-h22aj-aae,unassigned,sg1-dll13.sg1.dfinity.network
mercury.sg1-dll14.81,external,2401:3f00:1000:24:6801:39ff:fecf:a30d,nhkbm-fqj7r-jdjii-spvcr-to3iu-ccrkm-pils3-6io5l-ahtry-qhlly-4ae,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,sg1-dll14.sg1.dfinity.network
mercury.sg1-dll15.413,external,2401:3f00:1000:24:6801:4ff:fe86:b26e,7hznr-gsays-zrzek-tj7px-p2kbq-blvlx-wmbi4-kxkyv-syl62-vdofe-iae,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,sg1-dll15.sg1.dfinity.network
mercury.sg1-dll16.414,external,2401:3f00:1000:24:6801:73ff:feed:ee98,klluj-vrtrp-k27jr-cb2fm-oyw2o-hrksz-lbojt-xv3ts-off62-cdcbz-iae,unassigned,sg1-dll16.sg1.dfinity.network
mercury.sg1-dll17.415,external,2401:3f00:1000:24:6801:ebff:fece:7e6,o2ejh-i3l5b-tawnx-6vane-ek7hi-apzj2-d2vid-j5dro-xityu-sszcb-gqe,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,sg1-dll17.sg1.dfinity.network
mercury.sg1-dll18.416,external,2401:3f00:1000:24:6801:11ff:fe40:221e,diz6c-cfgpz-4itzw-ufwi2-zdc5d-uwcvx-gfhcd-7pjnm-526lr-lyuh5-6ae,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,sg1-dll18.sg1.dfinity.network
mercury.sg1-dll19.417,external,2401:3f00:1000:24:6801:2bff:fee8:9fae,xu6mr-rd7cf-pq6uo-xf4bm-ivd5c-hpnp7-dpjhc-kkwnu-xeaqu-eue5r-sae,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,sg1-dll19.sg1.dfinity.network
mercury.sg1-dll20.418,external,2401:3f00:1000:24:6801:cdff:fe19:ee50,k6zrw-n3gr2-3wb3v-ejowh-5tw2u-kqbr6-ucttf-hayoz-ebxvi-3wiib-bqe,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,sg1-dll20.sg1.dfinity.network
mercury.sg1-dll21.419,external,2401:3f00:1000:24:6801:1eff:feb8:4497,3ppfv-vqufk-yrg2j-nos4h-6fxos-iucst-jsf7h-be4fn-im63d-fnbir-jae,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,sg1-dll21.sg1.dfinity.network
mercury.sg1-dll22.420,external,2401:3f00:1000:24:6801:c1ff:fefc:e8c5,t3d5h-mcdqm-lt7jk-b7nk2-nkxfi-dl4ew-pn776-olxjd-eyott-3hpjb-iae,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe,sg1-dll22.sg1.dfinity.network
mercury.sg1-dll23.421,external,2401:3f00:1000:24:6801:74ff:fed4:55ce,cupz3-ehtqa-su3yl-2shoq-7yxw5-25uhz-g5kew-73dpi-w4gpu-hsmoi-vqe,unassigned,sg1-dll23.sg1.dfinity.network
mercury.sg1-dll24.473,external,2401:3f00:1000:24:6801:73ff:fe95:2fdf,cx4uq-65xot-2xtcl-gqqeg-nbxkp-t4kvl-ixzul-ndhrm-wg2xx-u2kef-kae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,sg1-dll24.sg1.dfinity.network
mercury.sg1-dll25.422,external,2401:3f00:1000:24:6801:9eff:fe0d:db1f,r5i76-zvt2k-ssuo3-on5tn-gl7fr-vvx3g-mits2-inmhe-ohouc-ebdik-3qe,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,sg1-dll25.sg1.dfinity.network
mercury.sg1-dll26.954,external,2401:3f00:1000:24:6801:eff:feec:434a,nywty-nyc4x-prkyg-cy6ud-u2mxp-aizjx-ausls-vkn32-melzf-3f74u-aqe,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,sg1-dll26.sg1.dfinity.network
mercury.sg1-dll27.955,external,2401:3f00:1000:24:6801:d9ff:fe66:53b4,iig23-6uz3c-yu44k-rlrd4-uyhzi-byt63-i2gc4-dr76l-r5ir5-362c3-mqe,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,sg1-dll27.sg1.dfinity.network
mercury.sg1-dll28.956,external,2401:3f00:1000:24:6801:3bff:fe67:276a,b5pgw-6wtjo-dzwgu-zkfz6-3l5f3-cw6ka-y4crr-dikku-fkjbe-lfzki-qae,unassigned,sg1-dll28.sg1.dfinity.network
mercury.sg2-dll01.271,external,2401:3f00:1000:22:6801:8aff:feb9:8c57,ggo52-qw45f-gqsnk-kc5i5-dag7l-7qkr4-2sy44-wxvr4-gohy7-ep56u-2ae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,sg2-dll01.sg2.dfinity.network
mercury.sg2-dll02.474,external,2401:3f00:1000:22:6801:f8ff:fe7b:11de,oy3vb-l6ptw-7yast-25yvu-xsouw-a57yd-o3bw3-ymx2x-6d3se-puzw6-4ae,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,sg2-dll02.sg2.dfinity.network
mercury.sg2-dll03.475,external,2401:3f00:1000:22:6801:5ff:fedd:8b4d,nlxmx-rm4y4-vai2n-g2vb7-effvv-rh75h-tz7di-dsw7d-frcya-7jlig-fqe,unassigned,sg2-dll03.sg2.dfinity.network
mercury.sg2-dll04.476,external,2401:3f00:1000:22:6801:3aff:fe38:f78c,n7tea-dtytr-34ir7-t7lsv-timuy-s6ars-5iisv-lovuo-jjlzl-xk477-rqe,unassigned,sg2-dll04.sg2.dfinity.network
mercury.sg2-dll05.200,external,2401:3f00:1000:22:6801:46ff:fe3e:76b3,hober-6po5w-o6flx-nxc4v-pr5j7-g423z-i72ls-rxwtl-ghabg-p75vf-iqe,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,sg2-dll05.sg2.dfinity.network
mercury.sg2-dll06.94,external,2401:3f00:1000:22:6801:aaff:fe6a:12f0,ux7wu-iidyv-r5cth-tz6n5-4xryn-av37c-24lrk-ozfaq-7sjax-ohkd2-6ae,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,sg2-dll06.sg2.dfinity.network
mercury.sg2-dll07.19,external,2401:3f00:1000:22:6801:aaff:fe2b:ca6f,dapyz-46k2p-hgf2n-zxdjl-mq4ek-jgbvj-6xlfz-srm6z-dmfvj-wldgk-aqe,unassigned,sg2-dll07.sg2.dfinity.network
mercury.sg2-dll08.121,external,2401:3f00:1000:22:6801:99ff:fe29:618d,vtbf4-olrta-q4eso-47b2z-ncgrs-lksia-xohkj-slwil-m5xoi-uxovi-wae,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,sg2-dll08.sg2.dfinity.network
mercury.sg2-dll09.141,external,2401:3f00:1000:22:6801:6bff:fe9b:50ff,i5xgw-uzqkn-xrfkd-7nqdz-3yvas-lujhr-mvs5w-sxv5u-m7zrn-hrd2k-pqe,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,sg2-dll09.sg2.dfinity.network
mercury.sg2-dll10.150,external,2401:3f00:1000:22:6801:5eff:fee0:61f3,ii5t4-bvjp2-sypuy-pqz6v-v44yf-lzox2-ja3tp-m7gtj-7pszo-fk66d-cqe,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,sg2-dll10.sg2.dfinity.network
mercury.sg2-dll11.272,external,2401:3f00:1000:22:6801:f0ff:feba:4412,uttow-iiov3-lbqfs-eiiga-7wxgi-2jdak-5h6rw-pvouf-ulmlm-zphgp-wqe,unassigned,sg2-dll11.sg2.dfinity.network
mercury.sg2-dll12.957,external,2401:3f00:1000:22:6801:8aff:fe6b:6c86,xp737-mf6s2-27fc3-w22ge-g67ck-levhr-yf4a3-f2luo-4xd3y-3veag-pae,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,sg2-dll12.sg2.dfinity.network
mercury.sg2-dll13.958,external,2401:3f00:1000:22:6801:e9ff:fef3:2bee,pbjx2-bh5pp-yr6zq-7hw5c-rhrdz-jl5qr-giftb-7gitg-6fi6q-s2534-nae,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,sg2-dll13.sg2.dfinity.network
mercury.sg2-dll14.959,external,2401:3f00:1000:22:6801:65ff:fec2:ed72,jhbfz-4cp7y-lbnux-tq62e-hckhz-6huxm-mn4ni-uni5x-ng4kc-ajfby-zqe,unassigned,sg2-dll14.sg2.dfinity.network
mercury.sg3-dll01.20,external,2401:3f00:1000:23:6801:d1ff:fefd:5572,5bqsu-mtt5d-dylgo-4atv6-vfvfs-adit4-ludkj-ayvjl-g2yaw-22rm5-oae,unassigned,sg3-dll01.sg3.dfinity.network
mercury.sg3-dll02.74,external,2401:3f00:1000:23:6801:3eff:fe93:f8ba,q7hgq-tsc6e-slot6-osc6y-kmzku-6lq2o-gijf4-oyznb-unubu-dstc7-iqe,unassigned,sg3-dll02.sg3.dfinity.network
mercury.sg3-dll03.214,external,2401:3f00:1000:23:6801:b3ff:fe4d:4fc7,kqurf-2p6ca-j4zte-3wkx5-rovid-kgn7s-yih6m-mj74k-claji-7uoje-vae,unassigned,sg3-dll03.sg3.dfinity.network
mercury.sg3-dll04.107,external,2401:3f00:1000:23:6801:3dff:fe53:78e0,t6ads-xnmvp-nwrkg-vytby-wrqj7-5ddqe-h5a7h-jjmpa-snv7j-3pqqz-iae,unassigned,sg3-dll04.sg3.dfinity.network
mercury.sg3-dll05.127,external,2401:3f00:1000:23:6801:f8ff:feb4:a282,tlu2b-eaodu-j6dxv-xj7cw-7evtx-x43k5-iobcz-5sspz-3f4rq-c5etq-6qe,unassigned,sg3-dll05.sg3.dfinity.network
mercury.sg3-dll06.39,external,2401:3f00:1000:23:6801:b9ff:fead:ed1a,,,sg3-dll06.sg3.dfinity.network
mercury.sg3-dll07.162,external,2401:3f00:1000:23:6801:e1ff:fef3:a92e,xrhqb-wn2tc-5pz5b-6uo77-4suat-uzryd-kew6a-lcgjv-oes2b-4xqel-bae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,sg3-dll07.sg3.dfinity.network
mercury.sg3-dll08.188,external,2401:3f00:1000:23:6801:f8ff:fe1a:b0f4,skrp7-gim75-d5mmc-j4rce-5zruj-b26u2-uqfav-o4gnp-nk5pk-aa3jp-aae,unassigned,sg3-dll08.sg3.dfinity.network
mercury.sg3-dll09.59,external,2401:3f00:1000:23:6801:ceff:fe1b:36d8,wj4ul-2uxc6-4zyg7-ubs4e-meno4-2pjfz-3rl2y-ksarb-vlbjx-zrnpy-6qe,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,sg3-dll09.sg3.dfinity.network
mercury.sg3-dll10.176,external,2401:3f00:1000:23:6801:e9ff:fe54:3e15,nepju-cofjr-c4nxg-33d7t-yyka7-d6k7o-xhevc-z76ns-ej43t-jcblv-rae,unassigned,sg3-dll10.sg3.dfinity.network
mercury.sg3-dll11.201,external,2401:3f00:1000:23:6801:11ff:fec4:706d,mf3d3-z5tww-ii4jn-zhy4f-ah3un-wpre7-edsb4-ktrb5-h7f3f-uz7rv-bqe,unassigned,sg3-dll11.sg3.dfinity.network
mercury.sg3-dll12.265,external,2401:3f00:1000:23:6801:65ff:fe1c:e14b,aq6el-xkxqp-xmtas-kvdol-x76er-bgwyq-4hgln-szuow-ezwxw-7fi3c-mqe,unassigned,sg3-dll12.sg3.dfinity.network
mercury.sg3-dll13.84,external,2401:3f00:1000:23:6801:9ff:fece:ab8d,rptzo-ymdmg-3zp32-xdvov-efmon-lgmet-pnbxl-4qjgy-nba6j-pcw3k-yqe,unassigned,sg3-dll13.sg3.dfinity.network
mercury.sg3-dll14.225,external,2401:3f00:1000:23:6801:eff:fe40:ace5,6rib4-6jg6x-oryru-yunc7-jwcva-bis2k-rzqey-amqxe-nmrje-qsafr-qqe,unassigned,sg3-dll14.sg3.dfinity.network
mercury.sg3-dll15.514,external,2401:3f00:1000:23:6801:42ff:fe09:408b,eukqc-dmuix-aquwg-q6bzs-cqjg3-uh6xu-x7tyt-myggw-qxuec-sgwcl-gqe,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,sg3-dll15.sg3.dfinity.network
mercury.sg3-dll16.515,external,2401:3f00:1000:23:6801:1ff:fed7:2ed,7l5iy-sbp36-y53hp-7n2ts-hujyq-ajbfn-ont26-sdr4w-j22rw-rzsz2-pae,unassigned,sg3-dll16.sg3.dfinity.network
mercury.sg3-dll17.477,external,2401:3f00:1000:23:6801:5dff:feea:cd6a,t7hpd-mzhyr-w3xab-kywex-bv6jx-ccuzl-dy7do-xcqgl-qynbr-6f2ss-mae,unassigned,sg3-dll17.sg3.dfinity.network
mercury.sg3-dll18.478,external,2401:3f00:1000:23:6801:72ff:fe87:f7b1,nnuka-rjq5s-fhuqb-m3rny-y473f-maz7h-4ydam-7fjbc-yy2ct-owurm-gae,unassigned,sg3-dll18.sg3.dfinity.network
mercury.sg3-dll19.479,external,2401:3f00:1000:23:6801:9aff:fee8:9971,pmqd7-arpst-bhzvn-jcxe2-sdy7z-w22so-md27z-dk4z5-khrwu-5babs-oae,unassigned,sg3-dll19.sg3.dfinity.network
mercury.sg3-dll20.480,external,2401:3f00:1000:23:6801:e9ff:fe27:4654,ltnwl-wml6h-hbv6s-edgfj-q3g4i-wxuph-67pga-vwawx-f5az6-tfoix-hae,unassigned,sg3-dll20.sg3.dfinity.network
mercury.sg3-dll21.481,external,2401:3f00:1000:23:6801:85ff:fe15:4de3,amjrq-m7xgs-bacs7-g54xa-t72h6-dszrv-7mj3i-6vcbx-3zzb2-6eean-xqe,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,sg3-dll21.sg3.dfinity.network
mercury.sg3-dll22.482,external,2401:3f00:1000:23:6801:61ff:fef6:6f16,bz73b-igxp6-g5dbn-f3ran-p2t5o-b4q42-guoec-imv4z-mvo25-7p4sp-2ae,unassigned,sg3-dll22.sg3.dfinity.network
mercury.sg3-dll23.483,external,2401:3f00:1000:23:6801:43ff:fedf:f898,q726w-b4o76-dgi2a-imscu-26tiw-rdtfq-pvp4r-gze3l-gutf2-tohwm-rae,unassigned,sg3-dll23.sg3.dfinity.network
